,Year,DOY,EST,Global Horizontal [W/m^2],Air Temperature [deg C],Est Pressure [mBar],CR800 Temp [deg C]
0,2018,3,1723,5.48214,0.63,1054,0.987
0,2018,3,1724,4.95286,0.578,1055,0.931
0,2018,3,1725,4.46196,0.534,1055,0.881
0,2018,3,1726,3.78333,0.489,1055,0.825
0,2018,3,1727,3.26869,0.544,1055,0.779
0,2018,3,1728,2.63913,0.547,1055,0.731
0,2018,3,1729,2.11333,0.478,1055,0.686
0,2018,3,1730,1.76469,0.396,1055,0.64
0,2018,3,1731,1.41632,0.322,1056,0.578
0,2018,3,1732,1.11556,0.219,1056,0.534
0,2018,3,1733,0.936786,0.116,1056,0.493
0,2018,3,1734,0.720244,0.04,1057,0.452
0,2018,3,1735,0.516548,0.042,1057,0.415
0,2018,3,1736,2.37847,0.036,1057,0.371
0,2018,3,1737,3.82572,-0.078,1057,0.337
0,2018,3,1738,3.72436,-0.206,1058,0.296
0,2018,3,1739,3.06106,-0.29,1058,0.26
0,2018,3,1740,3.06108,-0.323,1058,0.229
0,2018,3,1741,2.99105,-0.315,1058,0.19
0,2018,3,1742,2.30244,-0.298,1058,0.154
0,2018,3,1743,2.29614,-0.367,1058,0.119
0,2018,3,1744,2.23237,-0.425,1058,0.088
0,2018,3,1745,1.91356,-0.478,1059,0.05
0,2018,3,1746,1.53099,-0.537,1059,0.016
0,2018,3,1747,1.531,-0.608,1059,-0.022
0,2018,3,1748,1.53101,-0.665,1059,-0.056
0,2018,3,1749,1.5057,-0.677,1059,-0.09
0,2018,3,1750,1.06555,-0.711,1060,-0.124
0,2018,3,1751,0.765624,-0.704,1060,-0.16
0,2018,3,1752,0.765628,-0.688,1060,-0.202
0,2018,3,1753,0.765633,-0.706,1060,-0.239
0,2018,3,1754,0.765635,-0.77,1060,-0.28
0,2018,3,1755,0.765636,-0.845,1060,-0.324
0,2018,3,1756,0.752935,-0.91,1060,-0.371
0,2018,3,1757,0.338063,-0.976,1061,-0.415
0,2018,3,1758,0.00635,-1.042,1061,-0.459
0,2018,3,1759,0,-1.102,1061,-0.507
0,2018,3,1800,0.00635,-1.164,1061,-0.558
0,2018,3,1801,0,-1.229,1062,-0.605
0,2018,3,1802,0,-1.305,1062,-0.653
0,2018,3,1803,0,-1.39,1062,-0.698
0,2018,3,1804,0,-1.433,1062,-0.748
0,2018,3,1805,0,-1.482,1063,-0.798
0,2018,3,1806,0,-1.501,1063,-0.842
0,2018,3,1807,0,-1.523,1063,-0.887
0,2018,3,1808,0,-1.55,1063,-0.931
0,2018,3,1809,0.00635,-1.56,1063,-0.974
0,2018,3,1810,0,-1.59,1063,-1.014
0,2018,3,1811,0,-1.63,1063,-1.05
0,2018,3,1812,0.00635,-1.646,1063,-1.087
0,2018,3,1813,0,-1.64,1063,-1.12
0,2018,3,1814,0,-1.648,1063,-1.16
0,2018,3,1815,0,-1.671,1063,-1.204
0,2018,3,1816,0,-1.706,1063,-1.235
0,2018,3,1817,0.00635,-1.721,1064,-1.26
0,2018,3,1818,0.00635,-1.723,1064,-1.283
0,2018,3,1819,0.0127,-1.744,1064,-1.303
0,2018,3,1820,0.344747,-1.744,1064,-1.326
0,2018,3,1821,0,-1.695,1063,-1.341
0,2018,3,1822,0,-1.64,1063,-1.363
0,2018,3,1823,0.00635,-1.623,1063,-1.374
0,2018,3,1824,0,-1.619,1063,-1.394
0,2018,3,1825,0,-1.636,1063,-1.413
0,2018,3,1826,0,-1.672,1063,-1.427
0,2018,3,1827,0,-1.703,1063,-1.441
0,2018,3,1828,0,-1.735,1064,-1.46
0,2018,3,1829,0.00635,-1.723,1064,-1.468
0,2018,3,1830,0,-1.706,1063,-1.48
0,2018,3,1831,0.00635,-1.697,1063,-1.497
0,2018,3,1832,0,-1.675,1063,-1.5
0,2018,3,1833,0,-1.651,1063,-1.51
0,2018,3,1834,0,-1.605,1063,-1.523
0,2018,3,1835,0,-1.591,1063,-1.533
0,2018,3,1836,0,-1.564,1063,-1.543
0,2018,3,1837,0,-1.51,1063,-1.545
0,2018,3,1838,0,-1.508,1063,-1.56
0,2018,3,1839,0,-1.515,1063,-1.566
0,2018,3,1840,0,-1.523,1063,-1.581
0,2018,3,1841,0,-1.521,1063,-1.586
0,2018,3,1842,0,-1.535,1063,-1.596
0,2018,3,1843,0,-1.562,1063,-1.609
0,2018,3,1844,0,-1.537,1063,-1.619
0,2018,3,1845,0,-1.465,1063,-1.629
0,2018,3,1846,0,-1.418,1062,-1.642
0,2018,3,1847,0,-1.445,1062,-1.652
0,2018,3,1848,0,-1.47,1063,-1.672
0,2018,3,1849,0.00635,-1.499,1063,-1.679
0,2018,3,1850,0,-1.537,1063,-1.692
0,2018,3,1851,0,-1.574,1063,-1.713
0,2018,3,1852,0,-1.6,1063,-1.72
0,2018,3,1853,0,-1.639,1063,-1.735
0,2018,3,1854,0,-1.71,1063,-1.756
0,2018,3,1855,0,-1.769,1064,-1.773
0,2018,3,1856,0,-1.817,1064,-1.793
0,2018,3,1857,0,-1.828,1064,-1.813
0,2018,3,1858,0,-1.84,1064,-1.838
0,2018,3,1859,0,-1.853,1064,-1.861
0,2018,3,1900,0,-1.844,1064,-1.888
0,2018,3,1901,0,-1.824,1064,-1.917
0,2018,3,1902,0,-1.855,1064,-1.944
0,2018,3,1903,0,-1.899,1064,-1.976
0,2018,3,1904,0,-1.914,1064,-2.006
0,2018,3,1905,0,-1.956,1064,-2.042
0,2018,3,1906,0.0127,-1.979,1065,-2.073
0,2018,3,1907,0,-2.011,1065,-2.114
0,2018,3,1908,0.00635,-2.053,1065,-2.152
0,2018,3,1909,0,-2.097,1065,-2.193
0,2018,3,1910,0.0127,-2.137,1065,-2.238
0,2018,3,1911,0,-2.167,1065,-2.288
0,2018,3,1912,0,-2.198,1065,-2.342
0,2018,3,1913,0,-2.23,1066,-2.397
0,2018,3,1914,0.00635,-2.244,1066,-2.444
0,2018,3,1915,0,-2.265,1066,-2.489
0,2018,3,1916,0.00635,-2.326,1066,-2.534
0,2018,3,1917,0.0127,-2.383,1066,-2.579
0,2018,3,1918,0.00635,-2.431,1066,-2.625
0,2018,3,1919,0.00635,-2.491,1067,-2.668
0,2018,3,1920,0,-2.551,1067,-2.707
0,2018,3,1921,0.00635,-2.568,1067,-2.75
0,2018,3,1922,0.00635,-2.591,1067,-2.786
0,2018,3,1923,0.0127,-2.621,1067,-2.82
0,2018,3,1924,0.0127,-2.648,1067,-2.854
0,2018,3,1925,0.0127,-2.665,1067,-2.883
0,2018,3,1926,0.00635,-2.665,1067,-2.906
0,2018,3,1927,0,-2.712,1067,-2.933
0,2018,3,1928,0.00635,-2.76,1068,-2.95
0,2018,3,1929,0.057458,-2.792,1068,-2.97
0,2018,3,1930,0.644737,-2.823,1068,-2.983
0,2018,3,1931,0,-2.835,1068,-2.998
0,2018,3,1932,0,-2.821,1068,-3.015
0,2018,3,1933,0,-2.787,1068,-3.021
0,2018,3,1934,0.00635,-2.751,1068,-3.036
0,2018,3,1935,0.00635,-2.748,1068,-3.041
0,2018,3,1936,0.070157,-2.802,1068,-3.064
0,2018,3,1937,0.306336,-2.818,1068,-3.064
0,2018,3,1938,0.357443,-2.793,1068,-3.065
0,2018,3,1939,0,-2.772,1068,-3.082
0,2018,3,1940,0.057457,-2.763,1068,-3.084
0,2018,3,1941,0.287287,-2.766,1068,-3.084
0,2018,3,1942,0,-2.75,1068,-3.084
0,2018,3,1943,0,-2.72,1067,-3.084
0,2018,3,1944,0.00635,-2.718,1067,-3.084
0,2018,3,1945,0,-2.73,1068,-3.095
0,2018,3,1946,0,-2.746,1068,-3.103
0,2018,3,1947,0.351096,-2.769,1068,-3.103
0,2018,3,1948,0,-2.743,1068,-3.107
0,2018,3,1949,0.00635,-2.722,1068,-3.09
0,2018,3,1950,0.01905,-2.745,1068,-3.084
0,2018,3,1951,0.00635,-2.723,1068,-3.084
0,2018,3,1952,0.00635,-2.673,1067,-3.084
0,2018,3,1953,0.070158,-2.643,1067,-3.084
0,2018,3,1954,0.287289,-2.593,1067,-3.065
0,2018,3,1955,0.01905,-2.515,1067,-3.064
0,2018,3,1956,0.00635,-2.421,1066,-3.064
0,2018,3,1957,0.00635,-2.359,1066,-3.064
0,2018,3,1958,0.063808,-2.345,1066,-3.045
0,2018,3,1959,0.29999,-2.339,1066,-3.041
0,2018,3,2000,0.01905,-2.352,1066,-3.041
0,2018,3,2001,0.0127,-2.366,1066,-3.026
0,2018,3,2002,0.357448,-2.361,1066,-3.021
0,2018,3,2003,0.00635,-2.334,1066,-3.021
0,2018,3,2004,0.00635,-2.323,1066,-3.021
0,2018,3,2005,0.0127,-2.31,1066,-3.021
0,2018,3,2006,0.0127,-2.287,1066,-3.002
0,2018,3,2007,0,-2.247,1066,-2.998
0,2018,3,2008,0.0127,-2.242,1066,-2.998
0,2018,3,2009,0.0127,-2.244,1066,-2.998
0,2018,3,2010,0,-2.249,1066,-2.998
0,2018,3,2011,0,-2.248,1066,-2.991
0,2018,3,2012,0.0127,-2.244,1066,-2.978
0,2018,3,2013,0.00635,-2.211,1065,-2.978
0,2018,3,2014,0,-2.169,1065,-2.978
0,2018,3,2015,0.0127,-2.161,1065,-2.978
0,2018,3,2016,0.00635,-2.147,1065,-2.978
0,2018,3,2017,0.00635,-2.124,1065,-2.978
0,2018,3,2018,0.421256,-2.109,1065,-2.978
0,2018,3,2019,0.28729,-2.067,1065,-2.978
0,2018,3,2020,0.421256,-2.025,1065,-2.978
0,2018,3,2021,0.29999,-1.99,1065,-2.978
0,2018,3,2022,0,-1.981,1065,-2.978
0,2018,3,2023,0,-1.967,1065,-2.978
0,2018,3,2024,0.0127,-1.96,1064,-2.978
0,2018,3,2025,0.351098,-1.975,1065,-2.978
0,2018,3,2026,0,-1.987,1065,-2.978
0,2018,3,2027,0.0127,-1.981,1065,-2.978
0,2018,3,2028,0.01905,-1.929,1064,-2.978
0,2018,3,2029,0.00635,-1.808,1064,-2.978
0,2018,3,2030,0,-1.512,1063,-2.978
0,2018,3,2031,0.00635,-1.257,1062,-2.978
0,2018,3,2032,0.0127,-0.958,1061,-2.978
0,2018,3,2033,0,-0.71,1060,-2.963
0,2018,3,2034,0.00635,-0.644,1059,-2.949
0,2018,3,2035,0.00635,-0.635,1059,-2.935
0,2018,3,2036,0.070157,-0.553,1059,-2.922
0,2018,3,2037,0.299986,-0.436,1059,-2.901
0,2018,3,2038,0.00635,-0.36,1058,-2.885
0,2018,3,2039,0.01905,-0.289,1058,-2.863
0,2018,3,2040,0.01905,-0.288,1058,-2.84
0,2018,3,2041,0,-0.246,1058,-2.815
0,2018,3,2042,0.0127,-0.215,1058,-2.778
0,2018,3,2043,0.00635,-0.153,1057,-2.741
0,2018,3,2044,0,-0.126,1057,-2.715
0,2018,3,2045,0.344745,-0.123,1057,-2.689
0,2018,3,2046,0.00635,-0.105,1057,-2.659
0,2018,3,2047,0.00635,-0.121,1057,-2.64
0,2018,3,2048,0.00635,-0.103,1057,-2.612
0,2018,3,2049,0.063808,-0.05,1057,-2.588
0,2018,3,2050,0.293639,-0.068,1057,-2.567
0,2018,3,2051,0,-0.091,1057,-2.543
0,2018,3,2052,0.0127,-0.091,1057,-2.526
0,2018,3,2053,0.00635,-0.033,1057,-2.507
0,2018,3,2054,0.01905,-0.034,1057,-2.487
0,2018,3,2055,0.00635,-0.079,1057,-2.473
0,2018,3,2056,0,-0.091,1057,-2.459
0,2018,3,2057,0,-0.112,1057,-2.442
0,2018,3,2058,0.01905,-0.129,1057,-2.429
0,2018,3,2059,0.0127,-0.177,1058,-2.418
0,2018,3,2100,0.00635,-0.164,1057,-2.4
0,2018,3,2101,0.00635,-0.135,1057,-2.4
0,2018,3,2102,0.00635,-0.104,1057,-2.379
0,2018,3,2103,0.00635,-0.11,1057,-2.365
0,2018,3,2104,0.00635,-0.126,1057,-2.357
0,2018,3,2105,0,-0.167,1057,-2.334
0,2018,3,2106,0.0127,-0.207,1058,-2.317
0,2018,3,2107,0,-0.25,1058,-2.314
0,2018,3,2108,0.0127,-0.285,1058,-2.295
0,2018,3,2109,0.0127,-0.301,1058,-2.291
0,2018,3,2110,0.00635,-0.284,1058,-2.278
0,2018,3,2111,0.0127,-0.316,1058,-2.271
0,2018,3,2112,0.344745,-0.292,1058,-2.271
0,2018,3,2113,0.344745,-0.294,1058,-2.258
0,2018,3,2114,0,-0.319,1058,-2.248
0,2018,3,2115,0.0127,-0.359,1058,-2.241
0,2018,3,2116,0,-0.359,1058,-2.228
0,2018,3,2117,0.00635,-0.376,1058,-2.228
0,2018,3,2118,0.01905,-0.345,1058,-2.226
0,2018,3,2119,0.00635,-0.351,1058,-2.205
0,2018,3,2120,0.00635,-0.382,1058,-2.205
0,2018,3,2121,0.01905,-0.459,1059,-2.193
0,2018,3,2122,0,-0.47,1059,-2.185
0,2018,3,2123,0,-0.461,1059,-2.185
0,2018,3,2124,0.00635,-0.471,1059,-2.177
0,2018,3,2125,0,-0.487,1059,-2.162
0,2018,3,2126,0.00635,-0.501,1059,-2.162
0,2018,3,2127,0.00635,-0.516,1059,-2.162
0,2018,3,2128,0.00635,-0.526,1059,-2.152
0,2018,3,2129,0,-0.506,1059,-2.142
0,2018,3,2130,0.00635,-0.522,1059,-2.142
0,2018,3,2131,0,-0.539,1059,-2.142
0,2018,3,2132,0,-0.547,1059,-2.142
0,2018,3,2133,0,-0.561,1059,-2.142
0,2018,3,2134,0,-0.612,1059,-2.142
0,2018,3,2135,0.351098,-0.618,1059,-2.142
0,2018,3,2136,0,-0.677,1059,-2.142
0,2018,3,2137,0,-0.706,1060,-2.142
0,2018,3,2138,0.00635,-0.731,1060,-2.142
0,2018,3,2139,0,-0.757,1060,-2.142
0,2018,3,2140,0.01905,-0.761,1060,-2.157
0,2018,3,2141,0,-0.786,1060,-2.162
0,2018,3,2142,0.00635,-0.796,1060,-2.162
0,2018,3,2143,0.00635,-0.804,1060,-2.162
0,2018,3,2144,0.351098,-0.812,1060,-2.183
0,2018,3,2145,0,-0.827,1060,-2.185
0,2018,3,2146,0.0127,-0.811,1060,-2.185
0,2018,3,2147,0.00635,-0.822,1060,-2.187
0,2018,3,2148,0,-0.806,1060,-2.205
0,2018,3,2149,0.00635,-0.776,1060,-2.205
0,2018,3,2150,0,-0.806,1060,-2.205
0,2018,3,2151,0.01905,-0.833,1060,-2.224
0,2018,3,2152,0.00635,-0.836,1060,-2.228
0,2018,3,2153,0.00635,-0.857,1060,-2.228
0,2018,3,2154,0.363798,-0.866,1060,-2.228
0,2018,3,2155,0.0127,-0.873,1060,-2.228
0,2018,3,2156,0.00635,-0.869,1060,-2.228
0,2018,3,2157,0.00635,-0.866,1060,-2.228
0,2018,3,2158,0.00635,-0.881,1060,-2.228
0,2018,3,2159,0,-0.939,1060,-2.228
0,2018,3,2200,0.0254,-0.946,1061,-2.228
0,2018,3,2201,0.00635,-0.957,1061,-2.228
0,2018,3,2202,0.0127,-0.944,1061,-2.23
0,2018,3,2203,0.0127,-0.975,1061,-2.235
0,2018,3,2204,0.00635,-1.014,1061,-2.233
0,2018,3,2205,0.351098,-0.996,1061,-2.23
0,2018,3,2206,0,-0.955,1061,-2.228
0,2018,3,2207,0.00635,-0.936,1060,-2.23
0,2018,3,2208,0,-0.9,1060,-2.23
0,2018,3,2209,0.344748,-0.886,1060,-2.228
0,2018,3,2210,0,-0.937,1060,-2.228
0,2018,3,2211,0.00635,-1.016,1061,-2.228
0,2018,3,2212,0.408556,-1.013,1061,-2.228
0,2018,3,2213,0.29364,-0.985,1061,-2.228
0,2018,3,2214,0.03175,-0.947,1061,-2.217
0,2018,3,2215,0.0127,-0.896,1060,-2.205
0,2018,3,2216,0.00635,-0.854,1060,-2.205
0,2018,3,2217,0.0127,-0.852,1060,-2.192
0,2018,3,2218,0,-0.959,1060,-2.185
0,2018,3,2219,0.00635,-1.102,1061,-2.185
0,2018,3,2220,0,-1.157,1061,-2.172
0,2018,3,2221,0.00635,-1.097,1061,-2.162
0,2018,3,2222,0.0127,-1.039,1061,-2.162
0,2018,3,2223,0.402206,-0.964,1061,-2.15
0,2018,3,2224,0.357448,-0.934,1061,-2.142
0,2018,3,2225,0.28729,-0.932,1060,-2.142
0,2018,3,2226,0,-0.938,1060,-2.13
0,2018,3,2227,0.063808,-0.933,1060,-2.122
0,2018,3,2228,0.287288,-0.886,1060,-2.12
0,2018,3,2229,0,-0.857,1060,-2.099
0,2018,3,2230,0.00635,-0.883,1060,-2.099
0,2018,3,2231,0.0127,-0.9,1060,-2.099
0,2018,3,2232,0,-0.94,1060,-2.084
0,2018,3,2233,0,-0.95,1061,-2.079
0,2018,3,2234,0.0127,-0.968,1061,-2.079
0,2018,3,2235,0.01905,-0.99,1061,-2.079
0,2018,3,2236,0.0127,-1,1061,-2.073
0,2018,3,2237,0.0127,-1.002,1061,-2.056
0,2018,3,2238,0.00635,-0.937,1061,-2.056
0,2018,3,2239,0.0127,-0.919,1060,-2.056
0,2018,3,2240,0.00635,-0.959,1061,-2.056
0,2018,3,2241,0.402203,-0.961,1061,-2.051
0,2018,3,2242,0.363796,-0.954,1061,-2.036
0,2018,3,2243,0.293639,-0.925,1060,-2.036
0,2018,3,2244,0.00635,-0.91,1060,-2.03
0,2018,3,2245,0.0254,-0.932,1060,-2.013
0,2018,3,2246,0.00635,-0.949,1061,-2.013
0,2018,3,2247,0.00635,-0.947,1061,-2.013
0,2018,3,2248,0,-0.967,1061,-2.003
0,2018,3,2249,0.344747,-0.978,1061,-1.993
0,2018,3,2250,0.00635,-0.974,1061,-1.993
0,2018,3,2251,0.00635,-0.961,1061,-1.978
0,2018,3,2252,0.00635,-0.961,1061,-1.97
0,2018,3,2253,0.00635,-0.954,1061,-1.97
0,2018,3,2254,0.00635,-0.968,1061,-1.97
0,2018,3,2255,0.351098,-0.994,1061,-1.967
0,2018,3,2256,0.0127,-0.99,1061,-1.95
0,2018,3,2257,0.344748,-1.002,1061,-1.95
0,2018,3,2258,0.00635,-1.027,1061,-1.95
0,2018,3,2259,0.00635,-1.044,1061,-1.95
0,2018,3,2300,0.00635,-1.056,1061,-1.939
0,2018,3,2301,0.0127,-1.069,1061,-1.927
0,2018,3,2302,0.01905,-1.067,1061,-1.927
0,2018,3,2303,0,-1.088,1061,-1.927
0,2018,3,2304,0,-1.094,1061,-1.927
0,2018,3,2305,0,-1.101,1061,-1.927
0,2018,3,2306,0.00635,-1.103,1061,-1.927
0,2018,3,2307,0.00635,-1.091,1061,-1.922
0,2018,3,2308,0.00635,-1.088,1061,-1.907
0,2018,3,2309,0,-1.094,1061,-1.907
0,2018,3,2310,0,-1.119,1061,-1.907
0,2018,3,2311,0,-1.115,1061,-1.907
0,2018,3,2312,0.00635,-1.131,1061,-1.899
0,2018,3,2313,0,-1.153,1061,-1.89
0,2018,3,2314,0.063808,-1.154,1061,-1.888
0,2018,3,2315,0.28729,-1.114,1061,-1.887
0,2018,3,2316,0.00635,-1.114,1061,-1.887
0,2018,3,2317,0.00635,-1.115,1061,-1.887
0,2018,3,2318,0.0127,-1.129,1061,-1.887
0,2018,3,2319,0,-1.16,1061,-1.887
0,2018,3,2320,0.0127,-1.166,1061,-1.887
0,2018,3,2321,0.063808,-1.16,1061,-1.887
0,2018,3,2322,0.28729,-1.174,1061,-1.887
0,2018,3,2323,0.00635,-1.192,1061,-1.883
0,2018,3,2324,0.00635,-1.205,1062,-1.87
0,2018,3,2325,0.01905,-1.232,1062,-1.87
0,2018,3,2326,0.344744,-1.252,1062,-1.868
0,2018,3,2327,0.344743,-1.251,1062,-1.868
0,2018,3,2328,0,-1.256,1062,-1.877
0,2018,3,2329,0,-1.264,1062,-1.883
0,2018,3,2330,0.00635,-1.24,1062,-1.885
0,2018,3,2331,0.00635,-1.226,1062,-1.885
0,2018,3,2332,0,-1.23,1062,-1.885
0,2018,3,2333,0,-1.258,1062,-1.887
0,2018,3,2334,0,-1.267,1062,-1.887
0,2018,3,2335,0.00635,-1.27,1062,-1.887
0,2018,3,2336,0.00635,-1.291,1062,-1.887
0,2018,3,2337,0.00635,-1.312,1062,-1.885
0,2018,3,2338,0,-1.317,1062,-1.887
0,2018,3,2339,0,-1.294,1062,-1.887
0,2018,3,2340,0.00635,-1.308,1062,-1.887
0,2018,3,2341,0.00635,-1.324,1062,-1.887
0,2018,3,2342,0.0127,-1.31,1062,-1.887
0,2018,3,2343,0,-1.308,1062,-1.887
0,2018,3,2344,0,-1.301,1062,-1.887
0,2018,3,2345,0.00635,-1.334,1062,-1.887
0,2018,3,2346,0.0127,-1.367,1062,-1.887
0,2018,3,2347,0,-1.373,1062,-1.887
0,2018,3,2348,0,-1.378,1062,-1.887
0,2018,3,2349,0,-1.377,1062,-1.887
0,2018,3,2350,0.344747,-1.391,1062,-1.888
0,2018,3,2351,0,-1.405,1062,-1.907
0,2018,3,2352,0,-1.417,1062,-1.907
0,2018,3,2353,0,-1.445,1062,-1.921
0,2018,3,2354,0,-1.466,1063,-1.927
0,2018,3,2355,0.344748,-1.45,1062,-1.935
0,2018,3,2356,0,-1.423,1062,-1.95
0,2018,3,2357,0.00635,-1.456,1062,-1.96
0,2018,3,2358,0.070158,-1.497,1063,-1.97
0,2018,3,2359,0.29364,-1.513,1063,-1.97
0,2018,4,0,0.057458,-1.51,1063,-1.989
0,2018,4,1,0.29364,-1.479,1063,-1.996
0,2018,4,2,0.00635,-1.504,1063,-2.013
0,2018,4,3,0.00635,-1.53,1063,-2.017
0,2018,4,4,0.357448,-1.586,1063,-2.032
0,2018,4,5,0,-1.595,1063,-2.044
0,2018,4,6,0.00635,-1.603,1063,-2.056
0,2018,4,7,0,-1.596,1063,-2.06
0,2018,4,8,0.057458,-1.62,1063,-2.079
0,2018,4,9,0.287288,-1.638,1063,-2.086
0,2018,4,10,0.00635,-1.654,1063,-2.099
0,2018,4,11,0.0127,-1.651,1063,-2.099
0,2018,4,12,0.0127,-1.651,1063,-2.122
0,2018,4,13,0,-1.647,1063,-2.127
0,2018,4,14,0.00635,-1.675,1063,-2.142
0,2018,4,15,0.057457,-1.688,1063,-2.142
0,2018,4,16,0.293636,-1.66,1063,-2.157
0,2018,4,17,0.00635,-1.654,1063,-2.162
0,2018,4,18,0,-1.7,1063,-2.172
0,2018,4,19,0,-1.701,1063,-2.185
0,2018,4,20,0.00635,-1.733,1064,-2.185
0,2018,4,21,0.0127,-1.749,1064,-2.185
0,2018,4,22,0,-1.74,1064,-2.198
0,2018,4,23,0.00635,-1.731,1064,-2.205
0,2018,4,24,0,-1.724,1064,-2.205
0,2018,4,25,0,-1.729,1064,-2.213
0,2018,4,26,0.00635,-1.736,1064,-2.224
0,2018,4,27,0.414905,-1.764,1064,-2.228
0,2018,4,28,0.293639,-1.763,1064,-2.228
0,2018,4,29,0.057458,-1.766,1064,-2.228
0,2018,4,30,0.344747,-1.777,1064,-2.228
0,2018,4,31,0.287289,-1.778,1064,-2.228
0,2018,4,32,0.00635,-1.755,1064,-2.233
0,2018,4,33,0.0254,-1.737,1064,-2.245
0,2018,4,34,0.00635,-1.768,1064,-2.248
0,2018,4,35,0.070158,-1.77,1064,-2.248
0,2018,4,36,0.29364,-1.763,1064,-2.248
0,2018,4,37,0.00635,-1.777,1064,-2.248
0,2018,4,38,0.00635,-1.776,1064,-2.258
0,2018,4,39,0.00635,-1.776,1064,-2.271
0,2018,4,40,0.00635,-1.776,1064,-2.271
0,2018,4,41,0.00635,-1.767,1064,-2.271
0,2018,4,42,0.351098,-1.773,1064,-2.271
0,2018,4,43,0.0127,-1.794,1064,-2.271
0,2018,4,44,0.0127,-1.786,1064,-2.272
0,2018,4,45,0.408556,-1.781,1064,-2.286
0,2018,4,46,0.29364,-1.8,1064,-2.291
0,2018,4,47,0,-1.78,1064,-2.291
0,2018,4,48,0.00635,-1.761,1064,-2.291
0,2018,4,49,0.00635,-1.762,1064,-2.291
0,2018,4,50,0.0127,-1.767,1064,-2.291
0,2018,4,51,0.00635,-1.755,1064,-2.291
0,2018,4,52,0,-1.769,1064,-2.291
0,2018,4,53,0.0127,-1.777,1064,-2.291
0,2018,4,54,0.057458,-1.754,1064,-2.291
0,2018,4,55,0.29364,-1.742,1064,-2.291
0,2018,4,56,0.00635,-1.774,1064,-2.291
0,2018,4,57,0.00635,-1.788,1064,-2.291
0,2018,4,58,0.070158,-1.815,1064,-2.291
0,2018,4,59,0.29999,-1.808,1064,-2.291
0,2018,4,100,0.00635,-1.833,1064,-2.291
0,2018,4,101,0.00635,-1.834,1064,-2.291
0,2018,4,102,0,-1.822,1064,-2.291
0,2018,4,103,0.351098,-1.841,1064,-2.291
0,2018,4,104,0.370148,-1.831,1064,-2.308
0,2018,4,105,0.351098,-1.841,1064,-2.314
0,2018,4,106,0.00635,-1.857,1064,-2.314
0,2018,4,107,0.351098,-1.855,1064,-2.314
0,2018,4,108,0.01905,-1.841,1064,-2.314
0,2018,4,109,0.0127,-1.833,1064,-2.314
0,2018,4,110,0.01905,-1.837,1064,-2.314
0,2018,4,111,0.070158,-1.853,1064,-2.314
0,2018,4,112,0.30634,-1.861,1064,-2.314
0,2018,4,113,0,-1.869,1064,-2.314
0,2018,4,114,0.351098,-1.87,1064,-2.317
0,2018,4,115,0.0127,-1.879,1064,-2.317
0,2018,4,116,0.00635,-1.874,1064,-2.326
0,2018,4,117,0.00635,-1.914,1064,-2.331
0,2018,4,118,0.0127,-1.939,1064,-2.334
0,2018,4,119,0.00635,-1.965,1064,-2.334
0,2018,4,120,0.00635,-1.984,1065,-2.334
0,2018,4,121,0.0127,-1.979,1065,-2.334
0,2018,4,122,0.00635,-1.996,1065,-2.334
0,2018,4,123,0.0127,-2.028,1065,-2.334
0,2018,4,124,0.00635,-2.063,1065,-2.334
0,2018,4,125,0.01905,-2.071,1065,-2.34
0,2018,4,126,0,-2.098,1065,-2.355
0,2018,4,127,0.00635,-2.114,1065,-2.357
0,2018,4,128,0.070158,-2.136,1065,-2.357
0,2018,4,129,0.351098,-2.108,1065,-2.357
0,2018,4,130,0.30634,-2.122,1065,-2.357
0,2018,4,131,0.0127,-2.139,1065,-2.362
0,2018,4,132,0.0127,-2.149,1065,-2.377
0,2018,4,133,0.344748,-2.123,1065,-2.377
0,2018,4,134,0.063808,-2.111,1065,-2.377
0,2018,4,135,0.638387,-2.12,1065,-2.377
0,2018,4,136,0.344748,-2.115,1065,-2.4
0,2018,4,137,0.063808,-2.126,1065,-2.4
0,2018,4,138,0.663787,-2.175,1065,-2.4
0,2018,4,139,0.00635,-2.192,1065,-2.4
0,2018,4,140,0.344748,-2.194,1065,-2.403
0,2018,4,141,0.0127,-2.196,1065,-2.42
0,2018,4,142,0.01905,-2.228,1066,-2.42
0,2018,4,143,0.00635,-2.257,1066,-2.422
0,2018,4,144,0.070158,-2.268,1066,-2.439
0,2018,4,145,0.28729,-2.276,1066,-2.442
0,2018,4,146,0.0127,-2.294,1066,-2.442
0,2018,4,147,0.00635,-2.352,1066,-2.456
0,2018,4,148,0.01905,-2.375,1066,-2.463
0,2018,4,149,0.00635,-2.389,1066,-2.465
0,2018,4,150,0.00635,-2.377,1066,-2.483
0,2018,4,151,0,-2.37,1066,-2.483
0,2018,4,152,0,-2.376,1066,-2.5
0,2018,4,153,0.0127,-2.388,1066,-2.506
0,2018,4,154,0,-2.4,1066,-2.516
0,2018,4,155,0.01905,-2.407,1066,-2.526
0,2018,4,156,0.0127,-2.417,1066,-2.526
0,2018,4,157,0.00635,-2.41,1066,-2.547
0,2018,4,158,0.0127,-2.437,1066,-2.554
0,2018,4,159,0.00635,-2.484,1067,-2.569
0,2018,4,200,0.070158,-2.47,1066,-2.569
0,2018,4,201,0.299988,-2.498,1067,-2.59
0,2018,4,202,0.01905,-2.558,1067,-2.595
